full_text,generated
"부엌에 전기밥솥, 전자레인지, 전기포트, 에어프라이 등 전자제품을 다 수용하려면 6구는 있어야겠다 싶어서 6구를 샀어요.제가 이 제품을 사면서 멀티탭이 다 비슷하지 생각하지만 가장 중요시 여긴 점이 바로 4.5미터 줄 길이에요. 멀티탭 대부분이 1.5미터 3미터거든요. 그런데 부엌에 있는 물건들이 한곳에 모여 있는 것도 아니고, 비슷한 위치에 있어도 그 중앙에 멀티탭을 설치해야 해서 원전원선에서의 길이가 좀 길어야 사용이 가능하겠더라고요. 그래서 4.5미터를 샀는데 사용해 보니 줄 길이가 여유 있어서 좋네요. 이렇게 긴 제품 많이 보기 어려워 서요.그리고 꽂는 곳이 사선형으로 꽂게 되어 있어서 여러 개 꽂아서 써야 하는 입장에서 다행인 거 같아요. 일자형은 하나 꽂고 하나는 장식으로 건너 띄어야 하는 불상사가 있기도 하거든요.",0
집에 티비를 사려고 하니 따로 티비장도 사야할 것 같고 생각보다 제가 티비를 자주 보지는 않더라구요.그렇지만 가끔 영화를 보고싶거나 큰 화면으로 축구를 보고싶을 때만큼은 큰 화면에서 즐기고 싶어 구매하게 되었습니다.야외에 캠핑에 갔을 때 사용했는데 음질은 야외용은 아니라 따로 스피커를 설치해야 하지만화질만큼은 아쉽다고 느껴지지 않았습니다. 깨지거나 휘어지는 현상 없이 좋았어요!펜소리도 타 제품에 비해 소음이 느껴지지 않을만큼 조용합니다.핸드폰이나 패드로 즐기는 것보다 큰 화면으로 즐기는 맛이 따로 있네요~ 너무 좋습니다.,0
아이가 집에서 노래 부르는 걸 너무 좋아하고 코인 노래방 가는 것도 좋아하는데 코로나로 노래방도 가지 못하게 하니 많이 속상해 해서 집에서 즐기라고 사준 마이크입니다. 구성품인 스피커는 꼭 마이크 사용할때가 아니더라도 평소 음악들을때 핸드폰과 블루투스로 연결해서 들을 수 있어서 좋네요.  그런데 마이크는 건전지로 사용하는 제품인데 건전지를 준비하고 갈아끼우게 많이 불편하네요. 블루투스 처럼 충전하는 방식이었음 더 좋았을텐데 많이 아쉬웠어요. 그래도 아이는 매일 노래방에 온것처럼 노래부르면서 너무 좋아하고 잘 사용하고 있습니다.,0
신혼살림으로 tv를 구매하면서 친구들이 tv 이고 지고 살 거냐 놀렸지만 큰 tv 산 걸 후회되진 않네요.벽걸이라서 크게 공간을 차지하지도 않고요. 사실 이 크기 생각하면 훨씬 무거워야할 거 같지만 크기에 비해선 가벼워요. 게다가 디테일과 정확성이 살아있는 색감은 보는 눈까지 시원하게 만들어 줘서 영화를 볼 때 빨려 들어가는 느낌이에요. 화질이 이 정도는 되어야 만족하지! 라고 생각했어요.그리고 가지고 있는 스마트폰과도 연동되고 같은 회사 전자제품과 연동되서 알림으로 표시되서 잊지않고 확인할수 있어 좋아요.,0
제 인생에 처음 구매한 빔 프로젝터 입니다.  집에서 영화 감상할때 사용하고 싶어서 구매했네요. ^^ 사은품으로  족자 스크린을 제공해 주셨지만 스크린이 오염되어 있어 아쉬웠어요 사은품이라 검수를 제대로 안해서 보내주셨나봐요 ㅜㅜ 그래서 어쩔수 없이 집 벽에 쏴 봤네요.  그런데 빔 로딩 되는 시간이 생각보다 오래걸리네요. 그리고 앱을 연결해서 활성화 하기까지 대기시간이 좀 걸립니다. 저 같이 성격 급한 사람들은 좀 많이 답답하네요. 그 점만 빼고는 나름 만족하면서 잘 사용하고 있습니다.,0
자취를 시작하니 멀티텝이 필수더라구요. 멀티텝 없이는 불편해서 힘들었는데 배송이 오자마자 사용해보니 편리해서 삶의질이 훨씬 올라가는 것 같아서 매우 만족스러워요. 구매를 고민하시는 분들이 있다면 얼른 구매하세요.전력량도 많이 사용할 수 있고 절전탭이 있으니 훨씬 수훨하고 안심하고 사용할 수 있어서 좋네요. 선의 길이도 3가지 종류나 되니 집의 컨디션에 맞게 선택해서 사용하면 편리할 것 같아요. 또 안전 테스트를 받아서 그런지 안심하고 불 날 걱정 없이 사용할 수 있을 것 같아요. 저희 집에 화이트 가구가 많은데 제품의 색상도 화이트라 시선을 헤치지 않고 자연스럽게 어우러지는 것도 좋습니다. 물건의 퀄리티도 좋고 국내에서 제조했다고 하니 믿고 안심하고 사용합니다~,0
"엄마가 당뇨가 있으셔서 당을 줄여주는 밥 솥이 있다고 해서 한번 구매해 봤어요.참 세상 좋아졌어요 밥 솥 하나로 저당 밥을 만들고 탄수화물을 거의 반으로 줄일 수 있다니 말이에요저당 트레이로 밥을 지으면 당이 포함된 물이 나오더라고요. 신세계였어요그런데 당물이 빠져서 그런지 밥맛은 맛이 없는 점은 아쉬웠어요~ 푸석푸석 해서 ㅠㅠ 당이 심하지 않다면그냥 압력 밥솥으로 맛있게 해먹는 게 좋을 거 같아요. 맛, 건강 두 가지 기능을 충족 시키지 못하니 아쉽더라고요.. 그래도 디자인 하나는 끝내주게 귀엽고 예쁩니다. sns에 올렸더니 어디서 샀냐고 다들 물어봐요.. 사이즈도 작아서 더 귀엽고 공간차지 덜해서 좋아요^^",0
"세탁기를 교체해야 해서 저렴하게 통돌이 세탁기를 사려고 검색하다가 이 제품을 구매하게 됐는데요, 우선 며칠 써 본 결과 만족스럽네요. 우선 통돌이 세탁기라면 역시 세탁력과 세정력이 좋아야 하는데 그 조건을 충분히 만족시키는 것 같아요. 터보샷으로 시간도 단축하고 물도 절약하면서 세탁력은 좋다고 하더니 정말 그 얘기데로인 거 같아서 만족스럽네요. 강한 물줄기만큼 헹구는 시간이 단축되는 것 같아요. 게다가 세탁기 내부가 스테인리스라서 깨끗하고 위생적으로 보여요. 플라스틱보다 아무래도 위생면에서 항균효과가 더 높으니 안심하고 사용할 수 있을 거 같아요. 보기에도 깔끔하고 더 청결한 느낌이 드니깐요. 이런 면에서 만족도가 높아지네요.",0
사용하던 전자레인지 가 오래되어 자기 기능을 제대로 못해 전자레인지를 재 구매할까 하다 대용량에 오븐 기능도 있는 에어프라이어를 들이게 되었어요~ 레트로... 맞죠 ㅎㅎ 한 디자인도 맘에 들고 스테인리스 외모가 뭔가 지적인 듯한... ㅍㅎㅎㅎ뭔가 해 먹어봐야 제대로 알죠 그래서 냉장고를 뒤지니 감자가 쪼글쪼글해져서 불쌍하게 저를 보고 있더라구요 감자와 계란을 동시에 돌리는데 진짜 맛있게 변신을 하네요~ 소음 조금 신경 쓰였지만 무시할 수 있을 거 같구요~조리과정을 눈으로 볼 수 있는것도 맘에 들었어요 후회없는 구매 품목에 추가되었습니다 ^^,0
제일 마음에 드는 건 다른 안마 기기들처럼 자리를 많이 차지 안 해서 좋네요.무선이라 줄도 없고 필요할 때 꺼내서 편하게 자리 잡고 앉아 언제든 이용할 수 있다는 게 가장 편리하고 좋아요.나이 먹으면서 앉았다 일어나면 무릎도 아프고 해서 관리하려고 구매했는데 공기압 마사지라고 해서 해보니 나한테 맞는 압도 선택할 수 있고 기능도 다양하고 아주 마음에 듭니다.병원에서 재활 치료받고 하는 그런 거에 비할 수야 없겠지만저녁마다 온열로 마시지를 받으니 그래도 그전보다 통증도 덜해지고 종아리 붓기도 덜한 것 같아 만족스럽게 잘 쓰고 있습니다,0
회사 출퇴근할때 버스나 지하철에서 사용하려고 블루투스 이어폰을 구매하려고 알아보던중 지인이 사용하는 걸 보고 저도 동일 상품으로 같이 주문했네요.제품은 엄청 가벼워서 마음에 들어요. 총 무게가 37g밖에 안되고 이어폰은 한쪽에 4g이네요. 그래서 귀에 착용했을때 무게감을 거의 느끼지 못해 귀가 아프지 않고 좋습니다.휴대폰과 연결해서 사용하고 있는데 페어링 하는데 시간이 너무 오래 걸리네요. 다른 제품을 사용하지 않아봐서 잘 모르지만 크래들에서 꺼내 귀에 착용한후에도 페어링 하는데 1분정도 소요되는것 같습니다. 저같이 성격 급한 사람은 참기 힘드네요 ㅜㅜ,0
튼튼할줄 알았는데 생각보다 품질이 좋은 편이 아닌 것 같다는 생각이 들어요.하단부의 마감이 튼튼하지 못해서 그런지 잘 휘청이네요.조심스럽게 다루어야해서 그 점이 사용하는데 다소 불편합니다.특히 제품구성 중 리모콘은 퀄리티가 많이 떨어지는 것 같아요. 본체와 마찬가지로 약해보여서 금방 망가질 것 같네요.그래도 성능은 우수한 편이라 바람 전달이 잘 되는 것 같아요. 여러가지 부가기능들도 지원이 되어 유용하게 잘 쓰고 있어요.뭐니뭐니해도 써큘레이터가 공기순환만 잘 시키면 된다고 생각해서 여러가지 단점들은 제외하고 좋은 기능만 생각하면 꽤 만족스러운 소비인 것 같아요.,0
사진만 보고는 다 똑같은 커피메이커인줄 알고 그냥 구매했는데 자세히 기능 좀 살펴보고 구매할걸 그랬어요.전원버튼이 있지만 온오프 표시등이 없어서 작동을 하고있는건지 꺼져있는건지 헷갈려요. 꺼진 줄 알고 외출 다녀왔더니 커피가 다 말라 눌러붙어있어서 자칫하면 화재 위험까지 있어보여요. 표시등 하나 아껴서 원가를 얼마나 절감하셨는지 모르겠으나 안전성에서는 마이너스에요ㅠㅠ제품 작동하는 소리도 은근히 커서 나 작동하고있어요~ 완전 광고하는 줄 알았네요ㅠㅠ 물론 작동이 멈추면 소리도 나지 않지만 좀 더 조용한 제품을 생각했던지라 실망감이 좀 커요. 커피메이커라도 다 같은 커피메이커가 아니였네요. 다음엔 다시 쓰던 제품 브랜드로 갈아타야겠어요.,0
"오랜만에 창고 정리를 하다보니 어렸을때 모아 두었던 CD가 많이 있더라구요. 요즘은 CD사용을 안하니까 넣어두었는데 갑자기 옛날 생각도 나고 해서 그 CD들 들으려고 구매한 오디오입니다. 이 제품은 기능이 굉장히 많아요. cd play부터 라디오, 블루투스 스피커, 시계 가지 다방면으로 사용하기 정말 좋은 제품입니다. 전 티비볼때는 티비와 연결해서 블루투스 스피커로 이용도 자주 하고 있어요. ^^ 그리고 우드로 디자인 되어 있어서 어디에 놓아도 잘 어울리고 고급스러워 보여서 정말 마음에 들어요.  오랜만에 아주 마음에 드는 제품 구입했네요. ^^",0
"리뷰 쓰려고 꼼꼼하게 살펴봤는데 상당히 괜찮네요. 화질은 정말 어떤 TV를 가져다 놔도 뒤처지지 않아요. 매장에서 본 화질 그대로입니다. 사실 인터넷으로 주문하면서 혹시 매장과 화질이 다르면 어떡하지 걱정을 하기도 했거든요. 화질이 중요한 사람이라서요 ^^리모컨으로 전원 버튼 누르면 바로 켜지는데 속도가 굉장히 빠르네요. 아직까지도 깜짝깜짝 놀랍니다. 사실 TV 사용하는데 속도가 무슨 상관이냐고 하실 수도 있지만, 채널 돌릴 때 속도가 느리면 답답하거든요. 이건 정말 경험해 본 사람만 알아요~최신 기종으로 구입하길 잘했네요. 가족 전부 다 만족스럽다고 잘 샀다고 칭찬하네요 ㅎㅎ",0
직각으로 된 공기청정기 말고 좀 색다른 디자인의 공기 청정기가 어디 없을까 하다가 만나게 된 제품이에요. 일단 디자인이 굉장히 독특해요 원형으로 된 공기청정기라니 ㅎㅎ너무 독특해서 마음에 들어요. 그런데 사이즈가 생각보다 크게 보여서 뭔가 답답해 보이는 느낌이에요.. 그리고 공기질에 따라 LED? 색상이 바뀌는데 밤에는 너무 밝아서 종이로 가려 놓고 있습니다..원래 취침 모드가 있지 않나요..? 왜 이건 그런 기능이 없는 거지..;; 중소 기업 제품도 아니고.. 대기업 제품인데 참 아이러니 하네요... 이 점만 개선 되면 쓸만한 제품입니다.,0
아들의 전기기능사 시험용으로 구매했습니다. 색상과 디자인이 깔끔하고 세련되서 좋네요.무게도 가벼워서 좋아요. 버튼도 메탈로 되어 있어서 그런지 질감이 고급스럽고 터치감도 우수하네요.버튼도 알아보기 쉽게 되어있어서 사용할 때 편리할 것 같아요.공부할 때마다 들고다녀야하는 물건이다보니 가볍고 튼튼한 제품을 원했는데 딱 그런 제품인 것 같습니다.계산도 빠르게 할 수 있는 기능이 가장 우선이었죠. 엄마가 해줄 수 있는것이 이런것이라 더 신경써서 비교해보고 구매했어요.부디 아들이 오래 고생하지 않고 합격하길 바라는 마음입니다.고장나지 않고 합격한 후에도 오래오래 잘 사용할 수 있길 바라요.,0
정말 오랜만에 오디오를 구매했어요.고등학교 다닐 때 써 본 이후로는 오디오를 곁에 둔 적이 없는데 예전 CD도 듣고 그럴려고 검색하다 구매하게 되었어요. 더군다나 생각하지도 못한 무선 핸드폰 충전 기능이 있어서 정말 이건 뜻하지 않게 큰 기능을 발견한 것처럼 너무 편하네요.휴대폰으로 음악 틀고 오디오로 들으니 편한데다가 살짝 휴대폰 올려놓으면 충전하면서 들을 수 있으니 너무나도 좋은 제품이에요.디자인도 예쁘고 크림 화이트 색상도 마음에 들고 사이즈가 아담하고 좋아요 침대 머리맡에 두고 아주 잘 쓰고 있습니다. 좋은 제품 사서 기분 좋고 오랜만에 오디오 쓰니 감성도 돗는 아주 만족스러워요.,0
